geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng
68680,Tomeacu,PA,-2.402479051609744,-48.14534568284274
68682,Quatro Bocas,PA,-2.6682388775363535,-49.581373225431214
68685,Concordia Do Para,PA,-1.9960058047852822,-47.944717019838095
68690,Acara,PA,-1.9599712620653562,-48.197917448574856
68695,Tailandia,PA,-2.94029712630417,-48.945212643197664
68700,Capanema,PA,-1.1916261874127105,-47.177708366089185
68701,Capanema,PA,-1.201536046996148,-47.174970060113814
68702,Capanema,PA,-1.1978198788954193,-47.1852683671952
68703,Capanema,PA,-1.1888038701130417,-47.18602547688817
68707,Primavera,PA,-0.9401924147092391,-47.11804324405766
68709,Quatipuru,PA,-0.8785860725382032,-47.01902439658147
68710,Maracana,PA,-0.7740074586616803,-47.45102960686605
68719,Sao Joao De Pirabas,PA,-0.7789257010329751,-47.18353446170787
68720,Santarem Novo,PA,-0.9306623862693522,-47.39280276247925
68721,Salinopolis,PA,-0.6280221552574102,-47.346074420513574
68722,Magalhaes Barata,PA,-0.8004635229106666,-47.60093706294072
68725,Igarapeacu,PA,-1.1279582637701353,-47.61973920741049
68730,Nova Timboteua,PA,-1.1827933479544828,-47.38893559148273
68734,Peixeboi,PA,-1.1531211972374598,-47.303224145871404
68738,Santa Maria Do Para,PA,-1.3486174758415077,-47.572776415964924
68740,Castanhal,PA,-1.2991414016707559,-47.93207077840323
68741,Castanhal,PA,-1.3014768825716183,-47.936455131040226
68742,Castanhal,PA,-1.2894513423396972,-47.937839920645544
68743,Castanhal,PA,-1.2849813710764535,-47.92708937518956
68744,Castanhal,PA,-1.280476825847802,-47.91590761566285
68745,Castanhal,PA,-1.295787649798597,-47.91375640973846
68746,Castanhal,PA,-1.2986602992387681,-47.89825256590643
68747,Apeu,PA,-1.295252999999994,-47.978117999999995
68748,Sao Francisco Do Para,PA,-1.1684108671362716,-47.79456786511228
68750,Curuca,PA,-0.7338251857113621,-47.853523548405455
68760,Marapanim,PA,-0.7481713250508463,-47.6892510065996
68773,Terra Alta,PA,-1.038966035138118,-47.91063258254747
68780,Vigia,PA,-0.8627413903500442,-48.13587257715793
68785,Colares,PA,-0.9301039641331696,-48.27792533211408
68786,Santo Antonio Do Taua,PA,-1.1451505343640027,-48.127608860891314
68790,Santa Isabel Do Para,PA,-1.3011382425123206,-48.15659943117272
68792,Americano,PA,-1.3043903244378463,-48.049921574413105
68795,Benevides,PA,-1.3504592633478254,-48.25553277806337
68797,Benfica,PA,-20.90514878251563,-51.36969582554069
68798,Santa Barbara Do Para,PA,-1.231835637406864,-48.28934576325983
68800,Breves,PA,-1.6827641076623434,-50.47971983783625
68810,Anajas,PA,-0.9993520725388826,-49.926110062825764
68815,Curralinho,PA,-1.813813529228985,-49.79649724588802
68820,Sao Sebastiao Da Boa Vista,PA,-1.68131502084473,-49.55046882975536
68825,Muana,PA,-1.534285096389568,-49.22717352214219
68830,Ponta De Pedras,PA,-1.3952194277239753,-48.86824067804174
68840,Cachoeira Do Arari,PA,-1.0132279577706589,-48.96197529268475
68850,Santa Cruz Do Arari,PA,-0.6646278198246356,-49.17378451854423
68860,Salvaterra,PA,-0.7913551850357554,-48.54267217261063
68870,Soure,PA,-0.7281230175502291,-48.51495708524847
68890,Afua,PA,-0.15805357376590393,-50.39068278630749
68900,Macapa,AP,0.03566646686070392,-51.06310281589391
68901,Macapa,AP,0.03339460087922298,-51.06788438751214
68902,Macapa,AP,0.017415455319597338,-51.07016443149133
68903,Macapa,AP,-0.0007243959569814883,-51.08418358862895
68904,Macapa,AP,0.0164286012805845,-51.08290726940967
68905,Macapa,AP,0.04836227554156624,-51.05369032315201
68906,Macapa,AP,0.03630695421434776,-51.095213600118726
68907,Macapa,AP,0.07619662996933352,-51.04707618506419
68908,Macapa,AP,0.05570875587618022,-51.061550391056954
68909,Macapa,AP,0.08215858844712763,-51.058755898440495
68911,Macapa,AP,-0.03400076230673304,-51.10534323717452
68915,Ferreira Gomes,AP,0.8568057461208004,-51.17843778836164
68920,Laranjal Do Jari,AP,-0.46790722755920855,-52.6153135483813
68924,Vitoria Do Jari,AP,-0.9100904956856667,-52.42107094316748
68925,Santana,AP,-0.04410329351238363,-51.17278446947668
68926,Santana,AP,-0.05513741980694656,-51.15910937294821
68927,Santana,AP,-0.04459228036615067,-51.16346318528125
68928,Santana,AP,-0.025468877323313228,-51.17420055617658
68940,Mazagao,AP,-0.10695938974045235,-51.28635332989231
68945,Pedra Branca Do Amapari,AP,0.7776272570112174,-51.952547422233366
68948,Serra Do Navio,AP,0.8963534020785732,-52.000683284359894
68950,Amapa,AP,2.0537900112566634,-50.792152054234904
68960,Calcoene,AP,2.496281545182123,-50.9521241058562
68980,Oiapoque,AP,3.8425082762172478,-51.833958416345595
68985,Clevelandia Do Norte,AP,-16.331143698263485,-52.18976676463708
68997,Porto Grande,AP,0.7076814373174959,-51.409521108823526
69005,Manaus,AM,-3.1316720333175874,-60.019225134515096
69006,Manaus,AM,-3.0530820409078436,-59.93214528414483
69007,Manaus,AM,-3.0920355,-59.92157474999999
69008,Manaus,AM,-3.090603849592972,-59.89400870511613
69009,Manaus,AM,-3.0604507002082157,-59.84567436797273
69010,Manaus,AM,-3.1277437850703795,-60.02483322452473
69015,Manaus,AM,-3.037520189012944,-59.99930859813709
69017,Manaus,AM,-2.998336011821569,-59.98898492942366
69018,Manaus,AM,-2.972925166177967,-60.004894783011686
69020,Manaus,AM,-3.1254388435373754,-60.01649237784937
69021,Manaus,AM,-3.0034547160757588,-60.03660522632765
69022,Manaus,AM,-2.9954430604222675,-60.084021187568794
69023,Manaus,AM,-2.9791956333138185,-60.02230397455306
69025,Manaus,AM,-3.120035553106245,-60.02499960797718
69027,Manaus,AM,-3.118842573646691,-60.0332521009571
69028,Manaus,AM,-3.04970523865686,-60.006472763713475
69029,Manaus,AM,-3.1124836387415935,-60.03633478911141
69030,Manaus,AM,-3.0994820393809954,-60.033509479867675
69033,Manaus,AM,-3.1062572087366402,-60.03431145970383
69035,Manaus,AM,-3.1061686267997723,-60.06110451585891
69036,Manaus,AM,-3.0942126564933896,-60.05881016657311
69037,Manaus,AM,-3.0722862661958668,-60.08166537799496
69038,Manaus,AM,-3.077463446473964,-60.0569026831439
69039,Manaus,AM,-3.027550303127829,-60.01183735950194
69040,Manaus,AM,-3.0886150599110977,-60.03744327382933
69041,Manaus,AM,-3.0118070411247753,-60.040931697282694
69042,Manaus,AM,-3.0786847051348123,-60.05046383694713
69043,Manaus,AM,-3.0742616331664427,-60.02800274756472
69044,Manaus,AM,-3.0650170637724843,-60.05898192929597
69045,Manaus,AM,-3.065283554001103,-60.051943138621766
69046,Manaus,AM,-3.0630640363623995,-60.04473851755506
69047,Manaus,AM,-3.059880579753169,-60.04231423904054
69048,Manaus,AM,-3.0637658623406,-60.025179028840384
69049,Manaus,AM,-3.0532274696162474,-60.03153543802427
69050,Manaus,AM,-3.096086359545171,-60.02055283108904
69053,Manaus,AM,-3.107758560561245,-60.023894528367364
69054,Manaus,AM,-3.073350152453084,-60.00195277435232
69055,Manaus,AM,-3.083741355284717,-60.011318876180226
69057,Manaus,AM,-3.1010264942576704,-60.00813543094551
69058,Manaus,AM,-3.059253457903311,-60.00599868437107
69059,Manaus,AM,-2.985217551987929,-60.011732187011006
69060,Manaus,AM,-3.0925784332257362,-59.99997763267154
69063,Manaus,AM,-3.115485206546872,-59.99689340156597
69065,Manaus,AM,-3.1251687386104665,-60.00547649998491
69067,Manaus,AM,-3.10353259675113,-59.98879585317361
69068,Manaus,AM,-3.1253557023267287,-59.99664021932086
69070,Manaus,AM,-3.1438270002989426,-60.00815014999799
69072,Manaus,AM,-3.154616999970336,-59.982887249919045
69073,Manaus,AM,-3.127533709130752,-59.989447682809825
69074,Manaus,AM,-3.135250781327465,-60.0054613649678
69075,Manaus,AM,-3.114482021162486,-59.96494548362762
69076,Manaus,AM,-3.1148994467395656,-59.97831803592821
69077,Manaus,AM,-3.1103660695216515,-59.97374390406242
69078,Manaus,AM,-3.1111936472821315,-59.987124434975854
69079,Manaus,AM,-3.1078057735394253,-60.00414999270041
69080,Manaus,AM,-3.096562216033103,-59.985744142182156
69082,Manaus,AM,-3.086199793453682,-59.9716835697008
69083,Manaus,AM,-3.0785849968328622,-59.979864561681175
69084,Manaus,AM,-3.0768933324356014,-59.94719731695589
69085,Manaus,AM,-3.0698215056718423,-59.95642763625398
69086,Manaus,AM,-3.0684913304526997,-59.94522281570345
69087,Manaus,AM,-3.06092879986861,-59.950967775108154
69088,Manaus,AM,-3.0386872781068193,-59.933884957824944
69089,Manaus,AM,-3.0919596163057417,-59.95542952412666
69090,Manaus,AM,-3.0307424281061137,-59.991964327808574
69092,Manaus,AM,-3.0009159036492608,-59.989808720289645
69093,Manaus,AM,-3.0190548983840833,-60.009304722092956
69094,Manaus,AM,-3.0410508212605936,-59.97702038299599
69095,Manaus,AM,-3.028251576141933,-59.97625499485036
69096,Manaus,AM,-3.0375184726705897,-59.968363413808255
69097,Manaus,AM,-3.017868560989053,-59.96801087387322
69098,Manaus,AM,-3.053257486851735,-59.9663216275799
69099,Manaus,AM,-3.030126951682473,-59.951613304050845
69100,Itacoatiara,AM,-3.142479239167069,-58.444141848455764
69101,Itacoatiara,AM,-3.131583349876557,-58.43819619025157
69103,Itacoatiara,AM,-3.1317886291397716,-58.431686830492836
69104,Itacoatiara,AM,-3.14005768439336,-58.4389577236899
69114,Silves,AM,-2.836872510643824,-58.21290626058511
69117,Rio Preto Da Eva,AM,-2.6966224581137594,-59.700469862467195
69120,Itapiranga,AM,-2.7454417100992186,-58.03089476958183
69130,Urucara,AM,-2.532660369632215,-57.7574845849654
69135,Sao Sebastiao Do Uatuma,AM,-2.567293351083483,-57.87361521910396
69140,Nhamunda,AM,-2.192187978083454,-56.71420560952696
69151,Parintins,AM,-2.6290354937877174,-56.73835551694225
69152,Parintins,AM,-2.640276614287509,-56.748211541420204
69153,Parintins,AM,-2.633194250934551,-56.730980325072174
69170,Freguesia Do Andira,AM,-2.864206591808358,-56.99802835222093
69180,Urucurituba,AM,-3.055411886272194,-58.076888115600596
69190,Maues,AM,-3.3934137128295125,-57.714381631885395
69195,Boa Vista Do Ramos,AM,-2.9689044784777163,-57.585344276743854
69200,Borba,AM,-4.391270069074021,-59.59364849599481
69230,Nova Olinda Do Norte,AM,-3.8908884847909238,-59.09316877144943
69240,Autazes,AM,-3.581535752432196,-59.12926969963856
69250,Careiro,AM,-3.819210265400676,-60.36105340442118
69255,Careiro Da Varzea,AM,-3.195967499999992,-59.82835274999999
69260,Novo Aripuana,AM,-5.12373685014923,-60.37297405511782
69265,Apui,AM,-7.19702595745815,-59.88862668520392
69280,Manicore,AM,-5.809236829615069,-61.29577553329722
69301,Boa Vista,RR,2.822774636701947,-60.6706976914915
69303,Boa Vista,RR,2.8112506417828613,-60.67829724669431
69304,Boa Vista,RR,2.8246308720442936,-60.68798179447912
69305,Boa Vista,RR,2.8352716570302348,-60.673422403092275
69306,Boa Vista,RR,2.8329746973521046,-60.66578495780252
69307,Boa Vista,RR,2.855558322088571,-60.66071328808694
69308,Boa Vista,RR,2.796401433054506,-60.685355018892814
69309,Boa Vista,RR,2.8137455214146048,-60.701007216946934
69310,Boa Vista,RR,2.8380245934358768,-60.7044505326659
69311,Boa Vista,RR,2.8469292065254623,-60.712952167283575
69312,Boa Vista,RR,2.8129563852490014,-60.713471196367166
69313,Boa Vista,RR,2.829994574864167,-60.72275024284943
69314,Boa Vista,RR,2.823095506701589,-60.73542506403538
69315,Boa Vista,RR,2.823855555269141,-60.67843155093878
69316,Boa Vista,RR,2.779961659177852,-60.734699547030786
69317,Boa Vista,RR,2.8225917898625474,-60.75414688037524
69318,Boa Vista,RR,2.7606850000000236,-60.740591190999965
69340,Mucajai,RR,2.4431505411040804,-60.939682571506204
69345,Pacaraima,RR,4.478955073244595,-61.14596820607238
69348,Iracema,RR,2.168833745229082,-61.05285512823727
69350,Alto Alegre,RR,2.9934006580974075,-61.386150392284705
69355,Normandia,RR,3.8828375943958036,-59.62576292024082
69360,Caracarai,RR,1.8103410515962726,-61.133658755243616
69370,Sao Luiz,RR,1.0152400159994386,-60.0383298687258
69373,Rorainopolis,RR,0.9375884418081507,-60.42956374858202
69375,Sao Joao Da Baliza,RR,0.9513347950977288,-59.912552588019004
69378,Caroebe,RR,0.8626790805309797,-59.64092950238196
69380,Bonfim,RR,3.3621150581128316,-59.83322248785685
69400,Manacapuru,AM,-3.292532565413575,-60.62277432880012
69401,Manacapuru,AM,-3.2829445085700764,-60.63955065387317
69405,Iranduba,AM,-3.2729738856831387,-60.196802309461944
69410,Caapiranga,AM,-3.328865403622226,-61.210015540461185
69415,Iranduba,AM,-3.2746278790712324,-60.187226486136026
69425,Caapiranga,AM,-3.328865403622226,-61.210015540461185
69435,Manaquiri,AM,-3.4279350324079663,-60.45895377949924
69440,Anori,AM,-3.7454147776740614,-61.658785623085464
69445,Anama,AM,-3.5791632887343816,-61.4047788174341
69450,Codajas,AM,-3.8393053675220274,-62.06708508005918
69460,Coari,AM,-4.09374263540589,-63.14117324221791
69470,Tefe,AM,-3.350850892939256,-64.71453684845287
69480,Tapaua,AM,-5.625403297534994,-63.187047306830735
69490,Maraa,AM,-1.8581995115176646,-65.59105927404983
69495,Japura,AM,-1.8805494250335495,-66.99896726703783
69500,Carauari,AM,-4.874305179227937,-66.89510672826219
69510,Itamarati,AM,-6.438327189154448,-68.24550293268693
69520,Jurua,AM,-3.471950855364625,-66.05940725904239
69540,Alvaraes,AM,-3.2110188563874753,-64.80427013726734
69550,Tefe,AM,-3.3478654054280854,-64.70440703415468
69552,Tefe,AM,-3.350393871844132,-64.71727119539305
69553,Tefe,AM,-3.3558355227285017,-64.72592015146756
69555,Tefe,AM,-3.3742065457982298,-64.71184793165708
69557,Tefe,AM,-3.3506100011412263,-64.71107215309479
69600,Sao Paulo De Olivenca,AM,-3.466221741644258,-68.9529235451489
69620,Amatura,AM,-3.364424592428199,-68.19783504786069
69630,Benjamin Constant,AM,-4.416761866331178,-70.03170496203414
69640,Tabatinga,AM,-4.235397564986945,-69.93294484842663
69650,Atalaia Do Norte,AM,-4.36536535897804,-70.19256688680632
69660,Jutai,AM,-2.749440624735905,-66.77056520177112
69670,Fonte Boa,AM,-2.5198995158746373,-66.09204640763451
69685,Tonantins,AM,-2.858382059585587,-67.77272062068286
69700,Barcelos,AM,-0.970815290107954,-62.92765736209585
69730,Novo Airao,AM,-2.6276415405535745,-60.947793034912436
69735,Presidente Figueiredo,AM,-2.0273171643493098,-60.01999558986955
69750,Sao Gabriel Da Cachoeira,AM,0.16094808058407145,-66.8766559125101
69790,Iauarete,AM,-3.082304231750246,-60.0674038956374
69800,Humaita,AM,-7.515035839188224,-63.020308663627866
69820,Canutama,AM,-6.530684341316176,-64.3873912690169
69830,Labrea,AM,-7.260527721769048,-64.79146202910374
69850,Boca Do Acre,AM,-8.776118569514903,-67.38609416403365
69860,Pauini,AM,-7.709366703385173,-66.99783711943061
69870,Envira,AM,-7.436250048625629,-70.02775373319264
69880,Eirunepe,AM,-6.663392742444255,-69.86700869667986
69890,Ipixuna,AM,-7.048135477837753,-71.69173554714766
69895,Guajara,AM,-7.546240437628792,-72.58318369780645
69900,Rio Branco,AC,-9.967843044507292,-67.81328446862534
69901,Rio Branco,AC,-9.95935155986708,-67.80548084063032
69902,Rio Branco,AC,-9.944533839938622,-67.81688732728576
69903,Rio Branco,AC,-9.945319444726195,-67.8231598423896
69904,Rio Branco,AC,-9.981985725229377,-67.82874516388715
69905,Rio Branco,AC,-9.976918860902307,-67.80810933644136
69906,Rio Branco,AC,-9.993371562888607,-67.81643310389886
69907,Rio Branco,AC,-10.001461559726321,-67.79650623958986
69908,Rio Branco,AC,-9.979282220514099,-67.88020368411595
69909,Rio Branco,AC,-10.02102061400725,-67.80168027994576
69910,Rio Branco,AC,-9.957905933498111,-67.81808284598175
69911,Rio Branco,AC,-9.979872137226339,-67.82634864438137
69912,Rio Branco,AC,-9.989061455597197,-67.84408966250474
69914,Rio Branco,AC,-9.97683785455416,-67.86866601400897
69915,Rio Branco,AC,-9.977963621769732,-67.83430606526895
69917,Rio Branco,AC,-9.949074142170987,-67.87675861421144
69918,Rio Branco,AC,-9.956478682438016,-67.82849981530686
69919,Rio Branco,AC,-9.9552648093611,-67.84857605894322
69920,Rio Branco,AC,-9.956576378950984,-67.81885018991568
69921,Rio Branco,AC,-9.940224572728287,-67.82711213368682
69922,Rio Branco,AC,-9.9289170875008,-67.84012717003617
69925,Senador Guiomard,AC,-10.153304051241047,-67.73425773430944
69926,Bujari,AC,-9.798650525705352,-68.00424668340727
69927,Porto Acre,AC,-9.595140028479923,-67.54296064346511
69928,Placido De Castro,AC,-10.328657027884848,-67.18306544202153
69929,Campinas,AC,-22.861614714024753,-47.06430302666198
69930,Xapuri,AC,-10.652226188202285,-68.50293467826819
69931,Capixaba,AC,-10.571229718698472,-67.67442149448621
69932,Brasileia,AC,-11.005940733106021,-68.74917530692646
69934,Epitaciolandia,AC,-11.020952868213916,-68.72939233608
69935,Assis Brasil,AC,-10.935105601017353,-69.55783084258935
69940,Sena Madureira,AC,-9.06641020170356,-68.65995055104226
69945,Acrelandia,AC,-10.059374368036124,-67.03748580022025
69950,Manoel Urbano,AC,-8.838577670536376,-69.2613848114748
69955,Santa Rosa Do Purus,AC,-9.45133015164121,-70.47741051454966
69960,Feijo,AC,-8.16958312050621,-70.35729662801786
69970,Tarauaca,AC,-8.162819037792001,-70.76844152787422
69975,Jordao,AC,-9.19131077153694,-71.9504233933875
69980,Cruzeiro Do Sul,AC,-7.626199615821539,-72.6688805413531
69982,Porto Walter,AC,-8.596674347154703,-71.44282339041341
69983,Marechal Thaumaturgo,AC,-8.95454999999995,-72.78365899999997
69985,Rodrigues Alves,AC,-7.736558913313336,-72.65163538338902
69990,Mancio Lima,AC,-7.6051056321020285,-72.91606928086937
70002,Brasilia,DF,-15.790438613105168,-47.880655057851115
70037,Brasilia,DF,-15.845993999999996,-47.92076549999998
70040,Brasilia,DF,-15.791769706579188,-47.87906990581181
70041,Brasilia,DF,-15.788286439912854,-47.87838798848746
70043,Brasilia,DF,-15.798928499999993,-47.87092349999998
70044,Brasilia,DF,-15.797781541531345,-47.874681579942504
70047,Brasilia,DF,-15.797781541531345,-47.874681579942504
70048,Brasilia,DF,-15.797781541531345,-47.87468157994251
70053,Brasilia,DF,-15.797781541531345,-47.874681579942504
70054,Brasilia,DF,-15.798200402581196,-47.87337064254048
70055,Brasilia,DF,-15.797781541531345,-47.874681579942504
70056,Brasilia,DF,-15.799445999999998,-47.86928549999998
70057,Brasilia,DF,-15.79043861310517,-47.880655057851115
70059,Brasilia,DF,-15.799445999999998,-47.86928549999998
70064,Brasilia,DF,-15.797781541531345,-47.874681579942504
70065,Brasilia,DF,-15.797781541531345,-47.874681579942504
70067,Brasilia,DF,-15.799189500000002,-47.87010224999999
70068,Brasilia,DF,-15.798428999999992,-47.872575000000005
70070,Brasilia,DF,-15.784913720927284,-47.893015075867154
70072,Brasilia,DF,-15.801168946835489,-47.88254108769877
70074,Brasilia,DF,-15.801637600323229,-47.88247560268915
70077,Brasilia,DF,-15.790766662964778,-47.8844391881036
70078,Brasilia,DF,-15.801637600323229,-47.88247560268915
70150,Brasilia,DF,-15.800488118249207,-47.86100133827455
70160,Brasilia,DF,-15.800375382775515,-47.86052311245145
70175,Brasilia,DF,-15.800386238213811,-47.860526697270615
70200,Brasilia,DF,-15.815630628466874,-47.85521104544847
70210,Brasilia,DF,-15.848599106565448,-47.92118752578113
70232,Brasilia,DF,-15.805785435894467,-47.88609507749398
70233,Brasilia,DF,-15.808538242108208,-47.88911031185955
70234,Brasilia,DF,-15.81087700670102,-47.89105496885341
70235,Brasilia,DF,-15.813194505700217,-47.89330451642299
70236,Brasilia,DF,-15.807456612688574,-47.884409566692035
70237,Brasilia,DF,-15.81024525919508,-47.88662796141776
70238,Brasilia,DF,-15.812917181372676,-47.889003739926366
70239,Brasilia,DF,-15.815554144172904,-47.891310476199486
70252,Brasilia,DF,-15.81571527417834,-47.895744869737634
70253,Brasilia,DF,-15.817678615244041,-47.89842645905612
70254,Brasilia,DF,-15.819884898376204,-47.901313385757675
70255,Brasilia,DF,-15.817652763996591,-47.89360633669266
70256,Brasilia,DF,-15.820386577109703,-47.896928356416474
70257,Brasilia,DF,-15.822194400367133,-47.89957810262365
70258,Brasilia,DF,-15.821871393060118,-47.90111023732908
70272,Brasilia,DF,-15.821718749948097,-47.90401213189037
70273,Brasilia,DF,-15.823885476188995,-47.90659094110248
70274,Brasilia,DF,-15.825806029664957,-47.90932309948162
70275,Brasilia,DF,-15.827828127654694,-47.91225048825004
70276,Brasilia,DF,-15.82590986050251,-47.90466747209377
70277,Brasilia,DF,-15.827987555859181,-47.907447241703814
70278,Brasilia,DF,-15.829927787259354,-47.91021324867309
70292,Brasilia,DF,-15.82989098659097,-47.914775049236184
70293,Brasilia,DF,-15.831395149349378,-47.91722129777486
70294,Brasilia,DF,-15.833309482288843,-47.92000075063288
70295,Brasilia,DF,-15.835438392503306,-47.922833239822175
70296,Brasilia,DF,-15.832010456375837,-47.912972173548354
70297,Brasilia,DF,-15.831099138572949,-47.91445523637194
70298,Brasilia,DF,-15.836117702699445,-47.91868367371064
70299,Brasilia,DF,-15.837829737122709,-47.92100626929294
70330,Brasilia,DF,-15.803070325168445,-47.890418686230404
70331,Brasilia,DF,-15.803144679926746,-47.89695691992201
70335,Brasilia,DF,-15.800597136315746,-47.88945379385659
70336,Brasilia,DF,-15.803758423620252,-47.89407909304939
70337,Brasilia,DF,-15.806440837638284,-47.89624333671012
70338,Brasilia,DF,-15.801750902838767,-47.891960925321335
70340,Brasilia,DF,-15.797740677119632,-47.89371336021911
70342,Brasilia,DF,-15.805877274829694,-47.89178238647164
70343,Brasilia,DF,-15.808556601833892,-47.89398125727542
70344,Brasilia,DF,-15.810822063459904,-47.89635989396289
70345,Brasilia,DF,-15.812950128936782,-47.89849187335271
70346,Brasilia,DF,-15.81468991768345,-47.900954018833005
70347,Brasilia,DF,-15.81653914825267,-47.903980064422136
70350,Brasilia,DF,-15.807573029311904,-47.90182919932561
70351,Brasilia,DF,-15.810962514850353,-47.90569851681274
70352,Brasilia,DF,-15.808448908403888,-47.898260127913105
70353,Brasilia,DF,-15.810653950770819,-47.90034278905748
70354,Brasilia,DF,-15.812571169313026,-47.90297737850392
70355,Brasilia,DF,-15.814285363978938,-47.90555801896934
70360,Brasilia,DF,-15.814701119442367,-47.910341392014445
70361,Brasilia,DF,-15.819353688493397,-47.91662341947235
70362,Brasilia,DF,-15.816388063963236,-47.90815598902744
70363,Brasilia,DF,-15.818503614963571,-47.911093215090034
70364,Brasilia,DF,-15.820457547907875,-47.91318518301207
70365,Brasilia,DF,-15.822256049502423,-47.91638104080353
70372,Brasilia,DF,-15.818425749357045,-47.906624772072895
70373,Brasilia,DF,-15.820387085684901,-47.909319475512596
70374,Brasilia,DF,-15.822587681915559,-47.91184799454867
70375,Brasilia,DF,-15.824598100047167,-47.91445163439053
70376,Brasilia,DF,-15.826461854318984,-47.917087972460585
70377,Brasilia,DF,-15.828294966749379,-47.920163694109576
70380,Brasilia,DF,-15.822378350169348,-47.92160984888994
70381,Brasilia,DF,-15.826650928628199,-47.92695930749868
70382,Brasilia,DF,-15.824249147394024,-47.91916844675495
70383,Brasilia,DF,-15.826242987249175,-47.92164493617342
70384,Brasilia,DF,-15.827493762553393,-47.92443250257792
70385,Brasilia,DF,-15.830307633862466,-47.922899061636656
70386,Brasilia,DF,-15.832214992892903,-47.925232557085536
70387,Brasilia,DF,-15.82974168672033,-47.92731440816708
70390,Brasilia,DF,-15.815334367328472,-47.91666566028969
70391,Brasilia,DF,-15.796373425489346,-47.84895542548933
70393,Brasilia,DF,-11.003213513105424,-68.74472282388545
70402,Brasilia,DF,-15.802477586805972,-47.87471121064673
70406,Brasilia,DF,-15.807898658030108,-47.87406381458834
70415,Brasilia,DF,-15.823970999999998,-47.88720623106173
70422,Brasilia,DF,-15.824901524310992,-47.8925856261604
70602,Brasilia,DF,-15.748033023861783,-47.92424951664843
70610,Brasilia,DF,-15.791945278094722,-47.91225009691533
70620,Brasilia,DF,-15.776030210658432,-47.90937287246811
70630,Brasilia,DF,-15.771690726661665,-47.92309195755592
70631,Brasilia,DF,-15.769281260999946,-47.959344999999985
70632,Brasilia,DF,-15.762944403895371,-47.93548179863324
70634,Brasilia,DF,-15.74718871062609,-47.925360867220036
70636,Brasilia,DF,-15.717313805160966,-47.906416137733224
70640,Brasilia,DF,-15.785749245172015,-47.936385440358706
70645,Brasilia,DF,-15.78190695773664,-47.933904364107626
70648,Brasilia,DF,-15.788383569911188,-47.93592103262237
70650,Brasilia,DF,-15.797823062736166,-47.942705852215965
70655,Brasilia,DF,-15.797420867253848,-47.93670717963518
70658,Brasilia,DF,-15.794497037983962,-47.93551673335291
70660,Brasilia,DF,-15.806429177825285,-47.94208826449982
70666,Brasilia,DF,-15.748866,-47.893931999999985
70670,Brasilia,DF,-15.8017240489048,-47.923432811590516
70673,Brasilia,DF,-15.800223011861982,-47.9285341740283
70675,Brasilia,DF,-15.790720846153844,-47.930019625
70680,Brasilia,DF,-15.784431863233904,-47.917045573510414
70687,Brasilia,DF,-15.815976328611026,-47.907328086588976
70710,Brasilia,DF,-15.754117514577864,-47.89183146362891
70711,Brasilia,DF,-15.788580794017989,-47.88242487362648
70712,Brasilia,DF,-15.786935542319089,-47.883764951663835
70719,Brasilia,DF,-15.786283585240913,-47.88911797837572
70720,Brasilia,DF,-15.78098497932925,-47.889282651008635
70722,Brasilia,DF,-15.782328657601859,-47.88292095657197
70723,Brasilia,DF,-15.781554240333309,-47.88551525666665
70730,Brasilia,DF,-15.776596790121259,-47.88914724014259
70732,Brasilia,DF,-15.778555142172237,-47.88278389785359
70733,Brasilia,DF,-15.775865275342555,-47.883116973575476
70734,Brasilia,DF,-15.772567582713906,-47.88349979187399
70735,Brasilia,DF,-15.780190808637096,-47.88689436958269
70736,Brasilia,DF,-15.775965033109031,-47.88626756540543
70737,Brasilia,DF,-15.772888898609335,-47.88628830959999
70740,Brasilia,DF,-15.76795567997682,-47.89101172793277
70741,Brasilia,DF,-15.76397732984432,-47.892680297601565
70742,Brasilia,DF,-15.76969077699971,-47.883989148946405
70743,Brasilia,DF,-15.766207333326598,-47.884728156030036
70744,Brasilia,DF,-15.763580590800172,-47.885824257152535
70745,Brasilia,DF,-15.770179695567686,-47.88701554857543
70746,Brasilia,DF,-15.767568652642153,-47.887577431662685
70747,Brasilia,DF,-15.763901402890264,-47.88878925797492
70750,Brasilia,DF,-15.759941938987497,-47.894498979205224
70752,Brasilia,DF,-15.760244081241629,-47.88665469664535
70753,Brasilia,DF,-15.756922452945787,-47.88727288933427
70754,Brasilia,DF,-15.754187959068918,-47.88893574964103
70755,Brasilia,DF,-15.761076000265975,-47.88959628949596
70756,Brasilia,DF,-15.757499970020184,-47.890053758247596
70757,Brasilia,DF,-15.755013607004077,-47.89147743340465
70760,Brasilia,DF,-15.75046199006069,-47.89649347350026
70761,Brasilia,DF,-15.745466250000003,-47.8991205
70762,Brasilia,DF,-15.751234623347077,-47.88967273759191
70763,Brasilia,DF,-15.747830613470377,-47.890560500248306
70764,Brasilia,DF,-15.745605517370517,-47.8920414132894
70765,Brasilia,DF,-15.751752690236298,-47.89295960849136
70766,Brasilia,DF,-15.748788595031932,-47.89358954249143
70767,Brasilia,DF,-15.745499125961473,-47.89486592426569
70770,Brasilia,DF,-15.739482811357679,-47.89941620534654
70772,Brasilia,DF,-15.741595057094202,-47.89278076210348
